driver_id,avg_speed_kph,max_speed_kph,speed_std,speed_safety_score,harsh_braking_events,harsh_acceleration_events,braking_safety_score,acceleration_safety_score,consistency_score,overall_safety_score,avg_acceleration,max_acceleration,min_acceleration,total_distance_km,total_trips,avg_trip_duration,speeding_events,night_driving_ratio,weekend_driving_ratio,phone_usage_events,harsh_cornering_events,driver_profile,discount_eligible,discount_tier,estimated_premium,annual_savings
D0096,54.85738047219667,81.79104426034233,7.8677065158853905,100.0,0,0,100,100,84.26458696822922,96.0661467420573,-0.00024143738389670178,0.995773434796482,-1.0607740150414964,297.32700215930595,15,216.8,3,0.20879015170240908,0.08041016192405022,2,1,excellent,True,1,990.0,110.0
D0097,65.13756900226987,106.85953745136584,12.033330485283376,89.72486199546026,0,0,100,100,75.93333902943326,91.41455025622338,0.0001448798271980528,1.9192731794549147,-1.9437726440127672,408.4125576442321,15,250.8,413,0.19962544175550495,0.5597680821965113,0,0,good,True,3,770.0,330.0
D0098,65.27839133530017,109.87908859728672,12.063357964171505,89.44321732939966,0,0,100,100,75.873284071657,91.32912535026416,0.0007211322617657922,1.4704542601338797,-1.6835184420802438,511.1298041554003,15,313.2,501,0.2970971734439502,0.22630001642402797,1,0,good,True,3,770.0,330.0
D0099,84.1217052052745,153.65895743562223,19.843978901425846,51.75658958945101,1,2,97,94,60.31204219714831,75.76715794664983,0.00026107230211076,3.211453720248936,-2.5980823102806148,538.3789133137567,15,256.0,2239,0.0767472065642184,0.13344119273530583,0,0,poor,False,0,1100.0,0.0
D0100,55.132296546830496,84.73584368208546,7.982079247548967,100.0,0,0,100,100,84.03584150490207,96.00896037622552,0.00014995779793792647,1.2368896471921609,-1.122047253811252,415.14619299763365,15,301.2,5,0.19003782167537628,0.3938015616713241,0,0,excellent,True,3,770.0,330.0
D0101,74.70508737778275,124.84463720927177,14.947297287063522,70.58982524443451,0,0,100,100,70.10540542587296,85.17380766757687,0.0004302931602791806,1.936544556212818,-2.2118040140503163,475.1243557226983,15,254.4,1381,0.17240263723698246,0.2632992370736246,0,1,average,True,1,990.0,110.0
D0102,54.895333773278985,85.09369217778563,7.958028504097528,100.0,0,0,100,100,84.08394299180495,96.02098574795124,-0.00022665282116637384,1.154548639988199,-1.250439730824394,357.3686228640462,15,260.4,6,0.11167577002526789,0.507454252042274,1,0,excellent,True,3,770.0,330.0
D0103,75.0485266021927,136.26454636802168,15.047591941372515,69.90294679561461,0,0,100,100,69.90481611725497,84.95194072821741,-0.0006808154659623791,2.007634119895981,-2.1470400085815244,460.7979533374632,15,245.6,1365,0.07751976261790666,0.1889323060873886,0,0,average,False,0,1100.0,0.0
D0104,65.04271266075918,106.280513912819,12.049726060376626,89.91457467848164,0,0,100,100,75.90054787924674,91.4537806394321,-0.0006203202236649244,1.513420066529285,-1.808883582272628,422.7776322949346,15,260.0,419,0.27659865250677634,0.088441263178509,0,1,good,True,3,770.0,330.0
D0105,75.16733958950509,134.35495088940218,14.937561142543125,69.66532082098982,0,0,100,100,70.12487771491375,84.94754963397588,5.343229043481221e-05,2.192873405334505,-2.142076411579249,556.2383129623377,15,296.0,1636,0.45293674257852606,0.24603514306159222,0,1,average,False,0,1100.0,0.0
D0106,65.19598683911244,103.72978900238,11.865355023370904,89.60802632177513,0,0,100,100,76.2692899532582,91.46932906875833,-0.00023093357793278375,1.5010396006508988,-1.743997873688248,408.778837481235,15,250.8,404,0.45249357813155355,0.18008470628490253,0,0,good,True,3,770.0,330.0
D0107,74.99657243666823,125.62179052051944,15.149334191327808,70.00685512666354,0,0,100,100,69.70133161734438,84.92704668600197,-0.0010328920041146998,1.9489069790406648,-1.830130344102006,415.48101129914204,15,221.6,1248,0.03652984466083232,0.27982755739810544,0,1,average,True,1,990.0,110.0
D0108,55.183539345243375,80.53377529362814,8.167233681979868,100.0,0,0,100,100,83.66553263604027,95.91638315901007,-6.039763522409842e-06,1.0401013919052962,-1.3046469591207412,333.30857764526996,15,241.6,3,0.3748521479678013,0.17827274820773012,3,1,excellent,True,1,990.0,110.0
D0109,55.172228253432976,82.58206578363287,7.870895197164877,100.0,0,0,100,100,84.25820960567025,96.06455240141756,0.00025656238999881856,1.1505467272475065,-1.2406849095087416,384.55043092642785,15,278.8,3,0.16783338863994265,0.5997820611080849,0,0,excellent,True,3,770.0,330.0
D0110,55.006773197364026,80.63610441577197,7.938082434680762,100.0,0,0,100,100,84.12383513063847,96.03095878265961,7.295578730296513e-05,1.0493705282106085,-1.0107379552144415,354.793687122998,15,258.0,1,0.08612843801583227,0.3384372382583265,1,0,excellent,True,3,770.0,330.0
D0111,75.23826956838947,131.17179342319412,15.161747401307005,69.52346086322106,0,0,100,100,69.67650519738599,84.79999151515177,-0.00022039321713282747,2.3076653442127766,-2.149268487436036,474.0010982808537,15,252.0,1448,0.050860814305599876,0.0966857519878932,1,0,average,False,0,1100.0,0.0
D0112,85.05870235032336,152.28717316052803,20.211483505969664,49.882595299353284,0,0,100,100,59.57703298806067,77.3649070718535,-0.0001948289051200726,2.449325283289885,-2.7484485545001185,554.5827393241083,15,260.8,2338,0.2201236093309021,0.31635749422932824,0,0,poor,False,0,1100.0,0.0
D0113,55.25628163650013,86.97026022739769,8.034775260729653,100.0,0,0,100,100,83.9304494785407,95.98261236963518,0.0005849545266345758,1.2487923547729918,-1.1348196974518543,334.85306671719076,15,242.4,2,0.177303614496021,0.25027903576542065,1,0,excellent,True,3,770.0,330.0
D0114,64.9639271065218,106.810591165983,12.030315660974875,90.07214578695641,0,0,100,100,75.93936867805024,91.50287861625166,-0.0005843022173250115,1.526046856076616,-1.605259640248833,343.6591743935003,15,211.6,343,0.3181616172354817,0.32039504474105907,1,3,good,True,3,770.0,330.0
D0115,55.12832558444585,80.41779548478725,8.119272915940039,100.0,0,0,100,100,83.76145416811993,95.94036354202998,0.0003874355308389621,1.185953368337774,-1.333549451577973,377.0777469976096,15,273.6,2,0.5263271285876834,0.21705665701610508,0,1,excellent,True,3,770.0,330.0
D0116,64.85763247047842,111.937032201292,11.79422099477724,90.28473505904316,0,0,100,100,76.41155801044552,91.67407326737217,-0.0006128397195146014,1.6385815845338576,-1.5872096732712733,464.38064848862547,15,286.4,419,0.14814215808170844,0.18004943225993258,1,0,good,True,3,770.0,330.0
D0117,84.89234491004287,155.04570064013967,20.204303899596187,50.21531017991427,0,1,100,97,59.591392200807626,76.70167559518048,0.0011208963937881559,2.722927754672152,-3.085464389250698,582.3614860828941,15,274.4,2439,0.4814885151253553,0.2672127468590686,0,0,poor,False,0,1100.0,0.0
D0118,64.7996946861875,110.25357505842156,11.929979004549098,90.40061062762501,0,0,100,100,76.1400419909018,91.63516315463171,-0.0003486336722548203,1.8649439998795436,-1.94926368794697,387.5021742234012,15,239.2,386,0.16459431385804466,0.18688313099391582,0,0,good,True,3,770.0,330.0
D0119,64.92468818674979,111.34577821210463,12.093798843829536,90.15062362650042,0,0,100,100,75.81240231234094,91.49075648471035,0.0003535911406141208,1.8046959958013176,-1.6947100980890633,501.86783968357594,15,309.2,506,0.07437306813312944,0.23360058237037032,1,0,good,True,3,770.0,330.0
D0120,75.59226603214167,125.23330030464764,15.250054290253694,68.81546793571667,0,0,100,100,69.49989141949261,84.57883983880232,0.00047396036696953565,2.077224981688379,-1.893078972101481,511.75964103759907,15,270.8,1581,0.21256244526457477,0.08463993635097762,3,0,average,False,0,1100.0,0.0
D0121,65.21733337078756,105.03414857720762,11.816974232237339,89.56533325842489,0,0,100,100,76.36605153552532,91.48284619848755,0.0005773502215324216,1.492361649012874,-1.6506839809958422,442.8256935876475,15,271.6,448,0.11234158620145401,0.20726496179140913,0,0,good,True,3,770.0,330.0
D0122,65.26303613375988,109.94254760653874,12.084461007079437,89.47392773248023,0,0,100,100,75.83107798584112,91.32625142958034,0.0002000562333328199,1.631642558784296,-1.493008658098438,403.32556330663607,15,247.2,405,0.13913808372677222,0.37021542375326477,0,1,good,True,3,770.0,330.0
D0123,55.05453465541318,81.07456621082633,7.879141284462439,100.0,0,0,100,100,84.24171743107512,96.06042935776878,0.00042957957171412057,1.0328689955625188,-1.035202945535805,338.0348427842369,15,245.6,2,0.08982530351595225,0.10997127360185842,0,0,excellent,True,3,770.0,330.0
D0124,55.09889186622505,80.88015562535449,7.973705705876584,100.0,0,0,100,100,84.05258858824683,96.01314714706172,-0.00021778006750867553,1.094918889350915,-1.1380888395553992,336.6542293026351,15,244.4,2,0.07425421623631435,0.44830265050683926,0,0,excellent,True,3,770.0,330.0
D0125,64.94414883230223,111.49931714706486,11.905561551993202,90.11170233539553,0,0,100,100,76.1888768960136,91.57514480785228,-9.159253949328552e-05,1.7101973582183874,-1.6258372422539922,466.29898861593006,15,287.2,440,0.1991785057675226,0.2900424775870099,1,0,good,True,3,770.0,330.0
D0126,64.66706058694615,106.12016431519844,12.072563518377782,90.6658788261077,0,0,100,100,75.85487296324443,91.63018794733803,-0.0005526356116796167,1.632432388853454,-1.7658845672237693,400.93577563906615,15,248.0,379,0.07009432457780379,0.5257567673998511,0,0,good,True,3,770.0,330.0
D0127,64.84859878571046,102.01437462903807,12.152548794508599,90.30280242857907,0,0,100,100,75.6949024109828,91.49942620989047,-0.0010906034912309534,1.3909874810540122,-1.621119037446099,338.50968566140864,15,208.8,328,0.09070771117779168,0.17424774029794737,0,0,good,True,3,770.0,330.0
D0128,85.18716446024116,154.3776075165294,19.795898548619224,49.62567107951767,0,0,100,100,60.40820290276155,77.5084684955698,0.0005819087400875407,3.0717041438927417,-2.635278797257568,710.4609515984113,15,333.6,3038,0.07255915353087085,0.37270152763636066,0,1,poor,False,0,1100.0,0.0
D0129,74.69441977294404,132.11057318065497,15.067779214405707,70.61116045411191,0,0,100,100,69.86444157118859,85.11890050632512,0.0004603948145815828,2.126643127657447,-1.8832999498994452,482.5259517332185,15,258.4,1404,0.2525268112054011,0.23836502882862773,1,0,average,True,1,990.0,110.0
D0130,55.02205554704648,80.03375257260188,7.992655327706321,100.0,0,0,100,100,84.01468934458735,96.00367233614683,-0.00018550251301434993,1.1614465899247362,-1.1407414944989518,386.80505049573674,15,281.2,1,0.1556092839132394,0.5558475165398615,0,1,excellent,True,3,770.0,330.0
D0131,55.05228505123419,83.42304260328919,8.004061040132541,100.0,0,0,100,100,83.99187791973492,95.99796947993373,-5.6931937521504915e-05,1.089522392140463,-1.039015068285139,321.5053446992077,15,233.6,3,0.1237471021027121,0.47246385256557083,0,0,excellent,True,3,770.0,330.0
D0132,65.14411438532716,105.64319931246162,12.176118513570312,89.71177122934569,0,0,100,100,75.64776297285937,91.33988355055126,4.2144183958095835e-05,1.8948243088244323,-1.796195274622875,452.7515949780238,15,278.0,460,0.13874664867643804,0.045398517823193825,0,0,good,True,3,770.0,330.0
D0133,74.78379956870909,135.57546479788863,15.193304058971728,70.43240086258183,0,0,100,100,69.61339188205655,85.0114481861596,-0.00037242874601689356,2.1488476549508797,-2.186961422091172,518.999569006841,15,277.6,1508,0.2011825425445542,0.23918306888012042,0,0,average,True,1,990.0,110.0
D0134,75.01706886804621,129.14788010661368,15.033623991148852,69.96586226390758,0,0,100,100,69.9327520177023,84.97465357040247,-0.00024985684607172,2.2098916724220707,-2.028051888418451,448.6020718309163,15,239.2,1306,0.12334248276560401,0.47120417686029353,0,0,average,False,0,1100.0,0.0
D0135,84.91118568986309,150.84658319751503,19.93917013809644,50.17762862027382,1,0,97,100,60.12165972380712,76.82482208602023,0.0003827817270406525,2.573439148641791,-2.659146233815308,590.1327405445485,15,278.0,2515,0.2007773760102335,0.12578303928253032,0,1,poor,False,0,1100.0,0.0
D0136,54.82560666604749,81.64282394946768,7.991434237859278,100.0,0,0,100,100,84.01713152428144,96.00428288107037,0.0002775406578466087,1.0901425515635712,-1.0421379602341057,362.39726006257393,15,264.4,3,0.14140488136232193,0.7313807006790816,1,0,excellent,True,3,770.0,330.0
D0137,64.79460628431235,115.93107129421358,12.07076871439803,90.4107874313753,0,0,100,100,75.85846257120394,91.56731250064482,-0.0002578180379121656,1.630187115922856,-1.8590311087855105,505.39792901763633,15,312.0,471,0.1415846894237485,0.23969235178816967,1,1,good,True,3,770.0,330.0
D0138,85.11270278255328,160.0,20.376858839095643,49.77459443489343,1,0,97,100,59.246282321808714,76.50521918917553,0.0008021789804784497,3.075603022091306,-2.8872278273413734,577.0641248657113,15,271.2,2470,0.21365214352944928,0.16165318370438014,3,0,poor,False,0,1100.0,0.0
D0139,74.89532443478153,133.0586281278535,14.980468449507363,70.20935113043694,0,0,100,100,70.03906310098527,85.06210355785556,0.0010219426023156883,2.3807816962817467,-2.557077551028821,506.29239317912317,15,270.4,1495,0.3411160877068069,0.0788652833086826,0,1,average,True,1,990.0,110.0
D0140,84.46605950836081,160.0,20.046461326604458,51.06788098327837,0,0,100,100,59.907077346791084,77.74373958251736,-0.0005621209269473817,3.0269472143138065,-3.3159888127868995,575.2138652519371,15,272.4,2407,0.19038797567490912,0.15373611277500085,0,0,poor,False,0,1100.0,0.0
D0141,64.78445739864284,114.21615095506144,12.154418477749072,90.43108520271431,0,0,100,100,75.69116304450185,91.53056206180403,-0.00045845947539676263,1.811527175706041,-1.797302957619895,456.73042466043205,15,282.0,443,0.0426201231100151,0.27431849185468754,1,0,good,True,3,770.0,330.0
D0142,64.95324577257314,108.38529241386784,11.839762089758864,90.09350845485372,0,0,100,100,76.32047582048227,91.60349606883399,-0.00021920706700368978,1.7619194954875657,-1.4428078969475373,463.1166423584464,15,285.2,445,0.2616743000564558,0.4255562686812204,0,0,good,True,3,770.0,330.0
D0143,55.06252880017064,86.37131208988478,7.9456709536828765,100.0,0,0,100,100,84.10865809263424,96.02716452315856,-0.00033925660946586126,1.254662446997682,-1.1187889277100411,389.8427039052081,15,283.2,4,0.2270764840659983,0.37149619511060705,1,0,excellent,True,3,770.0,330.0
D0144,75.02602029754023,131.82112894897875,14.696057599241339,69.94795940491954,0,0,100,100,70.60788480151732,85.13896105160921,7.332008638282365e-05,2.059541289162451,-2.120316342753997,353.3725556014145,15,188.4,1027,0.07847179941315298,0.28645315965607615,1,0,average,False,0,1100.0,0.0
D0145,74.80546628242237,124.47320776633694,15.044541543799792,70.38906743515525,0,0,100,100,69.91091691240041,85.07499608688892,-0.0005849732847731492,1.9604808836010288,-1.979628142480008,306.70241175793177,15,164.0,919,0.028493673046226454,0.10301262151159304,0,0,average,True,1,990.0,110.0
D0146,65.38513953925491,109.40539763489691,12.220952421406604,89.22972092149018,0,0,100,100,75.55809515718678,91.19695401966925,-3.079086304950496e-05,1.6346301267800665,-1.779596404442085,351.77205072119136,15,215.2,362,0.1392515326198581,0.38429092971413176,1,1,good,True,3,770.0,330.0
D0147,75.03292550816055,133.16432352043572,15.272075641194988,69.93414898367891,0,0,100,100,69.45584871761002,84.84749942532224,-0.00010169734445266882,2.330283546669926,-2.0791999442359725,473.457759956493,15,252.4,1421,0.20560168358620873,0.45839595838158287,2,0,average,False,0,1100.0,0.0
D0148,75.04319911903016,136.22060596814325,15.071770479555267,69.91360176193967,0,0,100,100,69.85645904088946,84.94251520070728,0.0002550729766955084,2.0512446122119066,-2.3554513173771428,487.7807942736961,15,260.0,1459,0.01098342265630905,0.058645816350218205,1,0,average,False,0,1100.0,0.0
D0149,75.09841438871831,123.638945574709,15.07044050436547,69.80317122256338,0,0,100,100,69.85911899126906,84.9155725534581,-0.00017089059519393462,2.114811773141008,-1.9237751387748063,452.8434387639714,15,241.2,1373,0.33055598520688245,0.4689177574463117,0,1,average,False,0,1100.0,0.0
D0150,64.98944570430712,103.06845021081116,11.974390533932864,90.02110859138577,0,0,100,100,76.05121893213428,91.51808188088,-0.0009849001751598063,2.2112025489436995,-1.676297729651599,311.2994449236311,15,191.6,301,0.055152903073617844,0.2690900528939747,0,1,good,True,3,770.0,330.0
D0151,75.04882265591395,125.97865717869726,15.248396777360126,69.9023546881721,0,0,100,100,69.50320644527974,84.85139028336295,-0.0002696651033516019,2.2879821746158413,-1.9831850234868211,378.99655441236547,15,202.0,1132,0.12169404464504338,0.3581552338751524,0,0,average,False,0,1100.0,0.0
D0152,54.8872645616642,81.99423354352422,7.89956179296627,100.0,0,0,100,100,84.20087641406747,96.05021910351687,-0.00024225971107774325,1.125777047298422,-1.1534271246043086,353.4739837771175,15,257.6,3,0.2633139042273699,0.06378779652984079,1,0,excellent,True,3,770.0,330.0
D0153,54.99582784752881,81.58983657143068,7.985073830748913,100.0,0,0,100,100,84.02985233850217,96.00746308462554,-0.00011458463381448622,1.094456392224545,-1.1996384527380717,397.069877059158,15,288.8,2,0.1729462576192574,0.38137573229348387,1,0,excellent,True,3,770.0,330.0
D0154,55.00105939020939,81.37975637694215,8.028360716123238,100.0,0,0,100,100,83.94327856775352,95.98581964193838,0.00029619618924715726,1.1072244909758102,-1.1037565196842307,345.406652970515,15,251.2,1,0.14168035556062428,0.4478937143591987,1,0,excellent,True,3,770.0,330.0
D0155,75.15516112477839,132.75103237256866,14.758263800966125,69.68967775044322,0,0,100,100,70.48347239806775,85.04328753712775,-0.001027887622248716,2.3127931304913902,-2.0694855583988465,504.291131147263,15,268.4,1473,0.3259532842183153,0.3274209249476047,0,2,average,False,0,1100.0,0.0
D0156,54.95887692162991,81.63985958819238,7.925528807391751,100.0,0,0,100,100,84.1489423852165,96.03723559630413,-0.00010285856223456389,1.0812500535823797,-1.0350650938783983,313.26559845329047,15,228.0,1,0.34719498507923974,0.3660759713706367,0,0,excellent,True,3,770.0,330.0
